"antecedent","succedent","p_con","p_occ","p_dur","null_obs"
"(mother-speech;inf_smile)","(m_gaze_at_object)",0.9743589743589743,0.358974358974359,0.7948717948717948,78
"(infant_voc;mo_smile;m_gaze_at_object)","(i_gaze_at_object)",999.0,999.0,999.0,5
"(mother-speech;infant_voc)","(i_gaze_at)",0.7647058823529411,0.9764705882352941,0.8235294117647058,85
"(i_gaze_at_object;mo_smile;inf_smile)","(mother-speech;infant_voc)",999.0,999.0,999.0,1
"(infant_voc;m_gaze_at;mother-speech;inf_smile)","(i_gaze_at_object)",999.0,999.0,999.0,2
"(mother-speech)","(m_gaze_at;i_gaze_at;mo_smile)",999.0,999.0,999.0,19
"(infant_voc;i_gaze_away)","(mother-speech)",0.5652173913043478,0.9347826086956522,0.9347826086956522,46
"(infant_voc;i_gaze_at;m_gaze_at;mother-speech;inf_smile)","(mo_smile)",999.0,999.0,999.0,1
"(mother-speech;mo_smile;i_gaze_at;inf_smile)","(m_gaze_at;infant_voc)",999.0,999.0,999.0,1
"(infant_voc;m_gaze_at_object)","(inf_smile;mother-speech)",999.0,999.0,999.0,3
"(mother-speech;mo_smile;inf_smile)","(m_gaze_at;i_gaze_at)",999.0,999.0,999.0,24
"(infant_voc;mo_smile;mother-speech)","(inf_smile;i_gaze_at_object)",999.0,999.0,999.0,1
"(infant_voc;i_gaze_at;inf_smile)","(m_gaze_at;mother-speech)",999.0,999.0,999.0,6
"(m_gaze_at_object;i_gaze_at;inf_smile;mo_smile;infant_voc)","(mother-speech)",999.0,999.0,999.0,2
"(m_gaze_away;i_gaze_away)","(mother-speech;inf_smile)",999.0,999.0,999.0,11
"(mother-speech;inf_smile;mo_smile;infant_voc;i_gaze_away)","(m_gaze_at_object)",999.0,999.0,999.0,1
"(m_gaze_at_object;infant_voc;inf_smile)","(mother-speech;i_gaze_at_object)",999.0,999.0,999.0,5
"(infant_voc;i_gaze_at_object)","(mother-speech;mo_smile;m_gaze_at_object)",999.0,999.0,999.0,1
"(inf_smile;infant_voc)","(m_gaze_at_object;mo_smile;i_gaze_at_object)",999.0,999.0,999.0,1
"(infant_voc;m_gaze_at_object)","(i_gaze_at_object;mother-speech)",999.0,999.0,999.0,3
"(i_gaze_away;m_gaze_away)","(mother-speech;inf_smile)",999.0,999.0,999.0,26
"(mother-speech;inf_smile;i_gaze_at_object;m_gaze_at_object)","(mo_smile;infant_voc)",999.0,999.0,999.0,4
"(mother-speech;mo_smile;i_gaze_at_object)","(m_gaze_at_object;infant_voc)",999.0,999.0,999.0,2
"(mo_smile;i_gaze_at;mother-speech)","(m_gaze_at)",999.0,999.0,999.0,6
"(mother-speech;i_gaze_at_object;inf_smile)","(mo_smile;m_gaze_at_object)",999.0,999.0,999.0,8
"(i_gaze_at_object;inf_smile;m_gaze_at;infant_voc)","(mother-speech)",999.0,999.0,999.0,1
"(mother-speech;infant_voc;mo_smile;inf_smile)","(i_gaze_away)",999.0,999.0,999.0,1
"(inf_smile;infant_voc;i_gaze_at_object)","(m_gaze_at)",999.0,999.0,999.0,18
"(i_gaze_at;mo_smile;mother-speech;infant_voc)","(inf_smile)",999.0,999.0,999.0,2
"(inf_smile;mo_smile;m_gaze_at_object)","(i_gaze_at_object;mother-speech)",999.0,999.0,999.0,2
"(infant_voc;i_gaze_at_object;inf_smile)","(mother-speech;mo_smile;m_gaze_at_object)",999.0,999.0,999.0,1
"(i_gaze_at_object;mother-speech;inf_smile;m_gaze_away)","(mo_smile;infant_voc)",999.0,999.0,999.0,1
"(i_gaze_at;mother-speech;m_gaze_at;mo_smile)","(inf_smile)",999.0,999.0,999.0,3
"(mother-speech;m_gaze_at;infant_voc)","(i_gaze_at)",999.0,999.0,999.0,24
"(m_gaze_at_object;mo_smile;inf_smile)","(mother-speech)",999.0,999.0,999.0,25
"(m_gaze_at_object;inf_smile;i_gaze_at)","(mother-speech;mo_smile)",999.0,999.0,999.0,24
"(infant_voc;i_gaze_at_object)","(m_gaze_at_object;mother-speech)",999.0,999.0,999.0,18
"(m_gaze_at;infant_voc;mother-speech;mo_smile)","(i_gaze_at;inf_smile)",999.0,999.0,999.0,1
"(i_gaze_away;inf_smile;infant_voc)","(mo_smile;m_gaze_at_object)",999.0,999.0,999.0,1
"(mo_smile;inf_smile;i_gaze_at;m_gaze_at_object)","(infant_voc)",999.0,999.0,999.0,1
"(inf_smile;infant_voc;m_gaze_at)","(mother-speech;i_gaze_at_object)",999.0,999.0,999.0,1
"(m_gaze_at;mo_smile;infant_voc)","(inf_smile;mother-speech;i_gaze_at)",999.0,999.0,999.0,2
"(m_gaze_at;mother-speech;i_gaze_away)","(infant_voc)",0.59375,1.0,1.0,32
"(m_gaze_away;mother-speech)","(mo_smile)",999.0,999.0,999.0,16
"(mother-speech;inf_smile;mo_smile;i_gaze_away)","(m_gaze_at_object)",999.0,999.0,999.0,7
"(inf_smile;m_gaze_at_object;infant_voc;i_gaze_at)","(mo_smile)",999.0,999.0,999.0,2
"(inf_smile;i_gaze_at)","(m_gaze_at;mo_smile;mother-speech)",999.0,999.0,999.0,2
"(mother-speech;i_gaze_away;m_gaze_at_object)","(infant_voc;mo_smile)",999.0,999.0,999.0,1
"(inf_smile;i_gaze_away)","(mo_smile;m_gaze_at_object)",999.0,999.0,999.0,12
"(mother-speech;m_gaze_away)","(mo_smile;inf_smile;i_gaze_at_object)",999.0,999.0,999.0,1
"(mother-speech;i_gaze_at;m_gaze_at)","(inf_smile)",999.0,999.0,999.0,10
"(i_gaze_at_object;mo_smile;inf_smile;m_gaze_at)","(infant_voc)",999.0,999.0,999.0,1
"(mo_smile;infant_voc;mother-speech)","(m_gaze_at;i_gaze_at;inf_smile)",999.0,999.0,999.0,1
"(i_gaze_away;inf_smile;infant_voc;m_gaze_at)","(mother-speech)",999.0,999.0,999.0,2
"(m_gaze_at_object;i_gaze_away;infant_voc)","(mother-speech)",999.0,999.0,999.0,23
"(mother-speech;i_gaze_at_object;infant_voc)","(mo_smile;inf_smile)",999.0,999.0,999.0,1
"(m_gaze_at;mother-speech;i_gaze_away)","(mo_smile;inf_smile)",0.9230769230769231,1.0,1.0,13
"(infant_voc;mother-speech;mo_smile)","(i_gaze_at;m_gaze_at_object)",999.0,999.0,999.0,2
"(inf_smile)","(mother-speech;mo_smile)",999.0,999.0,999.0,75
"(m_gaze_at;inf_smile;i_gaze_away;infant_voc;mo_smile)","(mother-speech)",999.0,999.0,999.0,1
"(m_gaze_away;mother-speech;mo_smile)","(i_gaze_at_object;inf_smile)",999.0,999.0,999.0,1
"(infant_voc;inf_smile;mother-speech)","(m_gaze_at_object;i_gaze_at)",999.0,999.0,999.0,1
"(mo_smile;infant_voc;inf_smile)","(m_gaze_at;mother-speech;i_gaze_at_object)",999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_away;infant_voc)","(mother-speech;mo_smile;inf_smile)",999.0,999.0,999.0,2
"(m_gaze_away;i_gaze_away;inf_smile)","(mother-speech;mo_smile)",999.0,999.0,999.0,3
"(mother-speech;inf_smile;m_gaze_away;i_gaze_at)","(mo_smile)",999.0,999.0,999.0,2
"(i_gaze_away;mother-speech;inf_smile)","(mo_smile;m_gaze_at;infant_voc)",999.0,999.0,999.0,1
"(mo_smile;infant_voc;m_gaze_at)","(i_gaze_at_object)",999.0,999.0,999.0,4
"(inf_smile;i_gaze_away)","(m_gaze_away)",999.0,999.0,999.0,5
"(mo_smile;infant_voc;m_gaze_at_object)","(i_gaze_at;inf_smile)",999.0,999.0,999.0,5
"(inf_smile;mother-speech;infant_voc;i_gaze_at)","(m_gaze_at_object)",999.0,999.0,999.0,1
"(m_gaze_at;mother-speech;i_gaze_at_object)","(mo_smile;inf_smile)",999.0,999.0,999.0,12
"(mother-speech;inf_smile;m_gaze_away;i_gaze_away)","(mo_smile;infant_voc)",999.0,999.0,999.0,2
"(m_gaze_at_object;mother-speech;i_gaze_away)","(mo_smile)",999.0,999.0,999.0,32
"(m_gaze_at_object;mother-speech)","(mo_smile)",999.0,999.0,999.0,49
"(i_gaze_at)","(infant_voc)",0.3090909090909091,0.03636363636363636,0.2545454545454545,55
"(mother-speech;infant_voc;i_gaze_away)","(inf_smile;mo_smile)",999.0,999.0,999.0,2
"(i_gaze_at;mother-speech)","(m_gaze_at;mo_smile)",999.0,999.0,999.0,23
"(i_gaze_at;infant_voc;m_gaze_at)","(inf_smile)",999.0,999.0,999.0,8
"(m_gaze_at;mo_smile)","(mother-speech;i_gaze_at)",999.0,999.0,999.0,52
"(mother-speech;i_gaze_at_object;infant_voc)","(inf_smile;m_gaze_at)",999.0,999.0,999.0,3
"(i_gaze_at)","(inf_smile;mother-speech)",999.0,999.0,999.0,22
"(mo_smile;i_gaze_at;infant_voc;inf_smile)","(m_gaze_at_object;mother-speech)",999.0,999.0,999.0,2
"(inf_smile;mother-speech;mo_smile;m_gaze_at_object)","(i_gaze_at)",999.0,999.0,999.0,2
"(inf_smile;infant_voc;m_gaze_away;i_gaze_away)","(mother-speech;mo_smile)",999.0,999.0,999.0,1
"(m_gaze_at_object;mo_smile;inf_smile;i_gaze_at_object)","(infant_voc)",999.0,999.0,999.0,9
"(infant_voc;inf_smile)","(m_gaze_at;mother-speech;mo_smile)",999.0,999.0,999.0,6
"(i_gaze_at_object;inf_smile;mother-speech)","(m_gaze_at_object)",999.0,999.0,999.0,2
"(i_gaze_at)","(m_gaze_at_object;inf_smile)",999.0,999.0,999.0,7
"(infant_voc;mo_smile;m_gaze_at)","(mother-speech;i_gaze_at;inf_smile)",999.0,999.0,999.0,1
"(i_gaze_at_object;infant_voc;inf_smile)","(m_gaze_at;mo_smile)",999.0,999.0,999.0,3
"(infant_voc;m_gaze_at_object;mo_smile;i_gaze_at_object)","(mother-speech)",999.0,999.0,999.0,1
"(inf_smile;mother-speech;infant_voc;i_gaze_at;mo_smile)","(m_gaze_at)",999.0,999.0,999.0,1
"(infant_voc;m_gaze_at_object;inf_smile)","(mother-speech;mo_smile)",999.0,999.0,999.0,2
"(i_gaze_away;inf_smile)","(m_gaze_at;mother-speech;mo_smile)",999.0,999.0,999.0,9
"(inf_smile;i_gaze_away;infant_voc)","(mother-speech)",999.0,999.0,999.0,11
"(infant_voc;mo_smile;i_gaze_at_object)","(inf_smile)",999.0,999.0,999.0,13
"(inf_smile;mother-speech;m_gaze_away;i_gaze_away)","(infant_voc)",999.0,999.0,999.0,1
"(inf_smile;mo_smile;mother-speech;m_gaze_at_object)","(i_gaze_at)",999.0,999.0,999.0,2
"(m_gaze_at_object;mother-speech;inf_smile;infant_voc)","(i_gaze_at_object)",999.0,999.0,999.0,4
"(mother-speech;i_gaze_at_object;inf_smile;mo_smile)","(m_gaze_at)",999.0,999.0,999.0,1
"(inf_smile;m_gaze_at)","(i_gaze_at;mo_smile;mother-speech)",999.0,999.0,999.0,2
"(i_gaze_away;m_gaze_away)","(mother-speech;mo_smile;inf_smile)",999.0,999.0,999.0,5
"(mother-speech;mo_smile;infant_voc;m_gaze_at_object)","(i_gaze_at)",999.0,999.0,999.0,6
"(mother-speech;infant_voc)","(m_gaze_at;inf_smile)",0.2619047619047619,0.9523809523809523,0.4523809523809524,42
"(mo_smile;inf_smile;mother-speech;m_gaze_away)","(i_gaze_at)",999.0,999.0,999.0,3
"(inf_smile;mother-speech;m_gaze_away)","(infant_voc;mo_smile)",999.0,999.0,999.0,1
"(mo_smile;m_gaze_away)","(inf_smile;mother-speech)",999.0,999.0,999.0,10
"(i_gaze_at_object;mo_smile;mother-speech;infant_voc)","(m_gaze_at_object)",999.0,999.0,999.0,4
"(m_gaze_away;infant_voc)","(mother-speech;i_gaze_away)",999.0,999.0,999.0,3
"(inf_smile)","(m_gaze_at_object;i_gaze_at;mo_smile)",999.0,999.0,999.0,1
"(inf_smile;m_gaze_at_object;i_gaze_at_object)","(mother-speech;mo_smile)",999.0,999.0,999.0,6
"(mother-speech;m_gaze_at;inf_smile;i_gaze_at_object)","(mo_smile;infant_voc)",999.0,999.0,999.0,3
"(mo_smile;infant_voc;m_gaze_at_object)","(mother-speech)",1.0,1.0,1.0,22
"(i_gaze_at_object;mother-speech)","(mo_smile;m_gaze_at_object)",999.0,999.0,999.0,10
"(i_gaze_away)","(m_gaze_at;inf_smile)",0.9466666666666667,0.9866666666666667,0.96,75
"(infant_voc;inf_smile;mother-speech;mo_smile)","(m_gaze_at_object;i_gaze_at_object)",999.0,999.0,999.0,1
"(inf_smile;m_gaze_away)","(mo_smile;i_gaze_away)",999.0,999.0,999.0,10
"(inf_smile;mo_smile;mother-speech)","(infant_voc)",999.0,999.0,999.0,5
"(i_gaze_at;m_gaze_away;mo_smile)","(infant_voc)",999.0,999.0,999.0,3
"(infant_voc;m_gaze_at)","(inf_smile;i_gaze_at)",999.0,999.0,999.0,6
"(inf_smile;m_gaze_away;i_gaze_away)","(mother-speech;mo_smile)",999.0,999.0,999.0,1
"(m_gaze_at;infant_voc;mo_smile;inf_smile)","(i_gaze_away)",999.0,999.0,999.0,2
"(mother-speech;infant_voc;mo_smile;i_gaze_at_object)","(inf_smile)",999.0,999.0,999.0,2
"(mother-speech;infant_voc;m_gaze_away)","(i_gaze_at;mo_smile)",999.0,999.0,999.0,2
"(infant_voc;mother-speech;m_gaze_at_object)","(i_gaze_at;mo_smile)",999.0,999.0,999.0,2
"(i_gaze_at;inf_smile)","(mother-speech;mo_smile;m_gaze_at)",999.0,999.0,999.0,8
"(m_gaze_away;mother-speech;infant_voc)","(mo_smile)",999.0,999.0,999.0,1
"(inf_smile;i_gaze_away;infant_voc)","(mother-speech;m_gaze_at)",999.0,999.0,999.0,7
"(mother-speech;i_gaze_away;m_gaze_at)","(infant_voc)",999.0,999.0,999.0,6
"(mother-speech;mo_smile;i_gaze_at_object;inf_smile;m_gaze_at_object)","(infant_voc)",999.0,999.0,999.0,2
"(inf_smile;infant_voc)","(mo_smile;i_gaze_at)",999.0,999.0,999.0,30
"(infant_voc;mother-speech;m_gaze_at_object;i_gaze_at_object)","(inf_smile)",999.0,999.0,999.0,1
"(i_gaze_at_object;m_gaze_at_object;mo_smile;inf_smile)","(infant_voc)",999.0,999.0,999.0,1
"(inf_smile;mo_smile;i_gaze_at;mother-speech;m_gaze_at_object)","(infant_voc)",999.0,999.0,999.0,2
"(m_gaze_away;inf_smile;i_gaze_at_object)","(mo_smile;mother-speech)",999.0,999.0,999.0,2
"(i_gaze_at;mo_smile;m_gaze_at_object;infant_voc)","(mother-speech)",999.0,999.0,999.0,3
"(inf_smile;mo_smile;m_gaze_at_object;i_gaze_away)","(infant_voc)",999.0,999.0,999.0,2
"(m_gaze_at_object;mo_smile;i_gaze_away)","(mother-speech;inf_smile)",999.0,999.0,999.0,10
"(inf_smile;i_gaze_at;infant_voc)","(mother-speech)",999.0,999.0,999.0,26
"(i_gaze_at;infant_voc;mo_smile;m_gaze_at)","(inf_smile)",999.0,999.0,999.0,1
"(inf_smile;i_gaze_at_object)","(m_gaze_at_object;mo_smile)",999.0,999.0,999.0,42
"(mother-speech;m_gaze_at_object)","(mo_smile;i_gaze_at)",999.0,999.0,999.0,31
"(mo_smile;inf_smile;m_gaze_at;infant_voc)","(mother-speech;i_gaze_at)",999.0,999.0,999.0,1
"(mother-speech;inf_smile;i_gaze_away)","(mo_smile;m_gaze_at_object)",999.0,999.0,999.0,6
"(i_gaze_at_object;mother-speech;inf_smile)","(mo_smile)",999.0,999.0,999.0,16
"(m_gaze_at_object;infant_voc)","(i_gaze_at_object;mother-speech)",999.0,999.0,999.0,4
"(i_gaze_at;mother-speech;mo_smile;infant_voc)","(m_gaze_at)",999.0,999.0,999.0,8
"(mo_smile;infant_voc;i_gaze_at_object;inf_smile)","(mother-speech)",999.0,999.0,999.0,1
"(inf_smile;m_gaze_at;i_gaze_away)","(infant_voc)",999.0,999.0,999.0,5
"(m_gaze_at;i_gaze_at_object;mo_smile;inf_smile)","(mother-speech;infant_voc)",999.0,999.0,999.0,2
"(mother-speech;i_gaze_at;m_gaze_away)","(infant_voc)",999.0,999.0,999.0,21
"(inf_smile;i_gaze_at;infant_voc)","(m_gaze_at_object;mother-speech)",999.0,999.0,999.0,2
"(mother-speech;i_gaze_at_object;inf_smile;infant_voc)","(mo_smile;m_gaze_at_object)",999.0,999.0,999.0,2
"(mother-speech;infant_voc)","(m_gaze_at;mo_smile)",999.0,999.0,999.0,46
"(mo_smile;inf_smile;i_gaze_at;infant_voc)","(m_gaze_at)",999.0,999.0,999.0,5
"(m_gaze_at;mother-speech;inf_smile;i_gaze_away)","(mo_smile)",0.047619047619047616,0.8095238095238095,0.5238095238095238,21
"(inf_smile;m_gaze_at_object;mo_smile;i_gaze_at_object)","(mother-speech)",999.0,999.0,999.0,4
"(mo_smile;m_gaze_at)","(i_gaze_at)",0.0,0.6,0.0,25
"(infant_voc;m_gaze_at_object)","(inf_smile;i_gaze_at)",999.0,999.0,999.0,8
"(i_gaze_at_object;m_gaze_at_object;inf_smile;infant_voc)","(mother-speech;mo_smile)",999.0,999.0,999.0,1
"(mo_smile;infant_voc;inf_smile)","(m_gaze_at_object;i_gaze_at)",999.0,999.0,999.0,6
"(m_gaze_at;mother-speech;mo_smile;i_gaze_at;inf_smile)","(infant_voc)",999.0,999.0,999.0,3
"(inf_smile;m_gaze_away;i_gaze_at)","(mother-speech;mo_smile)",999.0,999.0,999.0,1
"(infant_voc;mother-speech;i_gaze_at_object)","(m_gaze_at;mo_smile)",999.0,999.0,999.0,3
"(m_gaze_away;i_gaze_away;inf_smile)","(mo_smile;infant_voc)",999.0,999.0,999.0,1
"(i_gaze_away;mother-speech;infant_voc)","(m_gaze_at)",999.0,999.0,999.0,3
"(infant_voc;m_gaze_at)","(mother-speech;mo_smile;inf_smile)",999.0,999.0,999.0,1
"(m_gaze_away;mother-speech;mo_smile;i_gaze_at)","(inf_smile)",999.0,999.0,999.0,1
"(infant_voc)","(inf_smile;m_gaze_at)",999.0,999.0,999.0,23
"(mother-speech;mo_smile;inf_smile;m_gaze_at_object)","(i_gaze_at)",999.0,999.0,999.0,8
"(inf_smile;m_gaze_at_object;mo_smile)","(i_gaze_at;mother-speech)",999.0,999.0,999.0,1
"(mother-speech;inf_smile;m_gaze_away)","(i_gaze_away;mo_smile)",999.0,999.0,999.0,2
"(mother-speech;m_gaze_at;infant_voc)","(inf_smile)",999.0,999.0,999.0,24
"(inf_smile;i_gaze_at;m_gaze_at_object)","(mo_smile)",999.0,999.0,999.0,15
"(i_gaze_at;mother-speech;inf_smile)","(m_gaze_at_object;mo_smile)",999.0,999.0,999.0,6
"(i_gaze_at_object;inf_smile;infant_voc)","(m_gaze_at_object)",999.0,999.0,999.0,9
"(mother-speech;mo_smile;infant_voc;m_gaze_at)","(i_gaze_at)",999.0,999.0,999.0,4
"(mo_smile)","(m_gaze_at;inf_smile)",0.0,0.17105263157894737,0.0,76
"(mother-speech;inf_smile)","(i_gaze_at_object)",999.0,999.0,999.0,74
"(infant_voc;i_gaze_at;mo_smile;inf_smile;m_gaze_at_object)","(mother-speech)",999.0,999.0,999.0,1
"(m_gaze_at_object;infant_voc;mo_smile;inf_smile)","(mother-speech;i_gaze_at)",999.0,999.0,999.0,1
"(i_gaze_at_object;mother-speech;inf_smile;infant_voc)","(m_gaze_at)",999.0,999.0,999.0,2
"(mother-speech;mo_smile;i_gaze_at;inf_smile)","(m_gaze_at_object)",999.0,999.0,999.0,9
"(mo_smile;m_gaze_away)","(i_gaze_at_object)",999.0,999.0,999.0,24
"(m_gaze_at;inf_smile;infant_voc;mother-speech;i_gaze_at_object)","(mo_smile)",999.0,999.0,999.0,1
"(inf_smile;mother-speech;infant_voc;m_gaze_at_object)","(mo_smile)",999.0,999.0,999.0,3
"(mother-speech;inf_smile;i_gaze_at;infant_voc;m_gaze_at_object)","(mo_smile)",999.0,999.0,999.0,4
"(mo_smile;infant_voc;m_gaze_at_object;i_gaze_at)","(inf_smile)",999.0,999.0,999.0,1
"(i_gaze_away;m_gaze_at)","(mother-speech;inf_smile)",999.0,999.0,999.0,14
"(inf_smile;infant_voc)","(i_gaze_away)",999.0,999.0,999.0,17
"(m_gaze_at_object;i_gaze_away;infant_voc;inf_smile)","(mother-speech;mo_smile)",999.0,999.0,999.0,1
"(m_gaze_at_object;inf_smile;mother-speech)","(i_gaze_away)",999.0,999.0,999.0,3
"(mo_smile;infant_voc;m_gaze_away)","(i_gaze_at;mother-speech)",999.0,999.0,999.0,3
"(mo_smile;infant_voc;i_gaze_at_object)","(m_gaze_at_object)",0.9130434782608695,0.782608695652174,1.0,23
"(infant_voc;mo_smile;i_gaze_at;m_gaze_at_object)","(inf_smile)",999.0,999.0,999.0,4
"(m_gaze_at;infant_voc;inf_smile)","(i_gaze_at;mother-speech)",999.0,999.0,999.0,5
"(m_gaze_away;i_gaze_at_object;mother-speech)","(mo_smile;infant_voc)",999.0,999.0,999.0,1
"(inf_smile;mother-speech;i_gaze_away)","(mo_smile;m_gaze_at)",999.0,999.0,999.0,3
"(i_gaze_away;infant_voc)","(inf_smile;mo_smile;m_gaze_at)",999.0,999.0,999.0,1
"(m_gaze_at_object;mo_smile;inf_smile)","(i_gaze_away)",999.0,999.0,999.0,6
"(infant_voc;i_gaze_at)","(mother-speech;mo_smile)",999.0,999.0,999.0,22
"(mother-speech;m_gaze_at_object;i_gaze_at_object;inf_smile)","(mo_smile)",999.0,999.0,999.0,1
"(m_gaze_at_object;infant_voc;mother-speech;inf_smile)","(i_gaze_at_object;mo_smile)",999.0,999.0,999.0,1
"(mo_smile;infant_voc;m_gaze_at_object)","(i_gaze_at_object;mother-speech)",999.0,999.0,999.0,1
"(mother-speech;inf_smile;mo_smile;m_gaze_away)","(i_gaze_away)",999.0,999.0,999.0,2
"(infant_voc;mo_smile;i_gaze_at)","(mother-speech;inf_smile;m_gaze_at)",999.0,999.0,999.0,1
"(m_gaze_at_object;inf_smile)","(mo_smile;mother-speech)",999.0,999.0,999.0,13
"(infant_voc;i_gaze_away;inf_smile)","(m_gaze_at_object)",999.0,999.0,999.0,3
"(infant_voc;inf_smile;mo_smile)","(mother-speech;m_gaze_at_object)",999.0,999.0,999.0,1
"(m_gaze_at_object;i_gaze_at_object)","(mo_smile;inf_smile)",999.0,999.0,999.0,7
"(inf_smile;infant_voc;mother-speech)","(mo_smile;i_gaze_at_object)",999.0,999.0,999.0,2
"(mother-speech;infant_voc;m_gaze_at_object;i_gaze_at;mo_smile)","(inf_smile)",999.0,999.0,999.0,1
"(m_gaze_at;mother-speech;i_gaze_away;inf_smile;mo_smile)","(infant_voc)",999.0,999.0,999.0,1
"(m_gaze_at_object;i_gaze_at_object;infant_voc)","(mo_smile;mother-speech)",999.0,999.0,999.0,2
"(m_gaze_away)","(mother-speech;mo_smile;inf_smile)",999.0,999.0,999.0,5
"(inf_smile;mother-speech;mo_smile;i_gaze_at_object;infant_voc)","(m_gaze_at_object)",999.0,999.0,999.0,1
"(mother-speech;mo_smile;inf_smile;i_gaze_at;m_gaze_at)","(infant_voc)",999.0,999.0,999.0,1
"(m_gaze_at;mo_smile;inf_smile;i_gaze_at_object)","(infant_voc)",999.0,999.0,999.0,8
"(mo_smile;i_gaze_away;mother-speech;m_gaze_at_object)","(inf_smile)",999.0,999.0,999.0,1
"(m_gaze_at;mother-speech;inf_smile)","(i_gaze_at;infant_voc)",999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_at_object;infant_voc;inf_smile;mo_smile)","(mother-speech)",999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_at;infant_voc)","(inf_smile)",999.0,999.0,999.0,15
"(m_gaze_away;inf_smile;i_gaze_away)","(mother-speech;infant_voc)",999.0,999.0,999.0,1
"(mother-speech;i_gaze_at_object;infant_voc)","(mo_smile;inf_smile;m_gaze_at_object)",999.0,999.0,999.0,1
"(mother-speech;infant_voc;mo_smile;i_gaze_at)","(m_gaze_at)",999.0,999.0,999.0,7
"(i_gaze_at;m_gaze_away;inf_smile)","(mother-speech)",999.0,999.0,999.0,5
"(inf_smile;mo_smile;i_gaze_at;m_gaze_at)","(mother-speech)",999.0,999.0,999.0,1
"(i_gaze_away;infant_voc;mother-speech;inf_smile)","(m_gaze_at;mo_smile)",999.0,999.0,999.0,2
"(m_gaze_at;mother-speech;inf_smile;mo_smile)","(i_gaze_at_object)",999.0,999.0,999.0,3
"(i_gaze_at_object;mo_smile;infant_voc)","(inf_smile;mother-speech)",999.0,999.0,999.0,2
"(i_gaze_at;inf_smile;mo_smile;infant_voc)","(m_gaze_at;mother-speech)",999.0,999.0,999.0,3
"(infant_voc;inf_smile;i_gaze_at;m_gaze_at_object)","(mother-speech;mo_smile)",999.0,999.0,999.0,1
"(infant_voc;inf_smile;i_gaze_at_object)","(m_gaze_at_object)",999.0,999.0,999.0,14
"(infant_voc;m_gaze_away)","(mo_smile;mother-speech;i_gaze_away)",999.0,999.0,999.0,1
"(i_gaze_away;m_gaze_at_object)","(mother-speech;inf_smile)",999.0,999.0,999.0,5
"(i_gaze_away;inf_smile;infant_voc)","(m_gaze_at)",999.0,999.0,999.0,10
"(inf_smile;mother-speech;i_gaze_away;m_gaze_away)","(mo_smile)",999.0,999.0,999.0,2
"(i_gaze_away;infant_voc;mother-speech)","(inf_smile;m_gaze_at_object;mo_smile)",999.0,999.0,999.0,1
"(inf_smile;i_gaze_at;infant_voc)","(mother-speech;m_gaze_at)",999.0,999.0,999.0,8
"(m_gaze_at_object;infant_voc)","(mother-speech;inf_smile;i_gaze_at)",999.0,999.0,999.0,1
"(mother-speech;infant_voc)","(mo_smile;m_gaze_at;i_gaze_at)",999.0,999.0,999.0,4
"(mother-speech;m_gaze_at;inf_smile)","(infant_voc)",999.0,999.0,999.0,11
"(i_gaze_at;m_gaze_at_object;inf_smile;mo_smile)","(infant_voc)",999.0,999.0,999.0,2
"(m_gaze_at_object;i_gaze_away;inf_smile)","(mother-speech)",999.0,999.0,999.0,23
"(mo_smile)","(mother-speech;inf_smile)",0.0,0.16666666666666666,0.0,78
"(inf_smile;i_gaze_at;m_gaze_at;mo_smile)","(mother-speech)",999.0,999.0,999.0,1
"(m_gaze_away;i_gaze_at)","(mother-speech;mo_smile;inf_smile)",999.0,999.0,999.0,1
"(i_gaze_at;infant_voc;inf_smile;m_gaze_at)","(mo_smile)",999.0,999.0,999.0,3
"(m_gaze_at_object;mother-speech;i_gaze_at_object;infant_voc)","(mo_smile;inf_smile)",999.0,999.0,999.0,1
"(m_gaze_at;i_gaze_at)","(infant_voc)",0.057971014492753624,0.0,0.0,69
"(infant_voc;inf_smile;mother-speech;i_gaze_away)","(m_gaze_at;mo_smile)",999.0,999.0,999.0,1
"(mo_smile;mother-speech;i_gaze_at_object)","(m_gaze_at_object;infant_voc)",999.0,999.0,999.0,1
"(mo_smile;m_gaze_away;infant_voc)","(inf_smile;i_gaze_away)",999.0,999.0,999.0,1
"(infant_voc;mother-speech;i_gaze_away)","(m_gaze_at_object;inf_smile;mo_smile)",999.0,999.0,999.0,1
"(infant_voc;mo_smile)","(i_gaze_at;m_gaze_at;inf_smile)",999.0,999.0,999.0,2
"(inf_smile;infant_voc;i_gaze_away)","(mo_smile;mother-speech)",999.0,999.0,999.0,1
"(mother-speech;mo_smile;inf_smile;i_gaze_at_object)","(m_gaze_at;infant_voc)",999.0,999.0,999.0,3
"(m_gaze_at_object;infant_voc;inf_smile;i_gaze_at_object;mo_smile)","(mother-speech)",999.0,999.0,999.0,1
"(i_gaze_at;mother-speech;inf_smile)","(m_gaze_at;infant_voc)",999.0,999.0,999.0,2
"(mother-speech;m_gaze_at;infant_voc;i_gaze_at)","(inf_smile)",999.0,999.0,999.0,4
"(mother-speech;i_gaze_at;m_gaze_away;mo_smile)","(inf_smile)",999.0,999.0,999.0,1
